Source,Target,Type,Kind,Id,Label,timeset,Weight
@_elisabeth_2,@serjicruz,Directed,Retweet,2383,,<[2021-05-20T19:25:26.051Z]>,1
@_starshineforju,@huertdeauteuil,Directed,Mention,2384,,<[2021-05-20T19:25:26.086Z]>,1
@_starshineforju,@huertdeauteuil,Directed,Retweet,2385,,<[2021-05-20T19:25:26.087Z]>,1
@peperoncin0_,@ninetiesbish,Directed,Mention,2386,,<[2021-05-20T19:25:26.093Z]>,1
@peperoncin0_,@ninetiesbish,Directed,Retweet,2387,,<[2021-05-20T19:25:26.094Z]>,1
@justmeadri,@odiomalley,Directed,Mention,2388,,<[2021-05-20T19:25:26.156Z]>,1
@justmeadri,@odiomalley,Directed,Retweet,2389,,<[2021-05-20T19:25:26.156Z]>,1
@era_n7,@albertoam___,Directed,Mention,2390,,<[2021-05-20T19:25:26.198Z]>,1
@era_n7,@albertoam___,Directed,Retweet,2391,,<[2021-05-20T19:25:26.198Z]>,1
@mameshibaanna,@eurovision,Directed,Quote,2392,,"<[2021-05-20T19:25:26.234Z, 2021-05-20T19:28:54.118Z]>",2
@sstaisi,@youspasmyballs,Directed,Mention,2393,,<[2021-05-20T19:25:26.286Z]>,1
@sstaisi,@youspasmyballs,Directed,Retweet,2394,,<[2021-05-20T19:25:26.287Z]>,1
@principekamar,@sacherfire,Directed,Mention,2395,,<[2021-05-20T19:25:26.305Z]>,1
@principekamar,@sacherfire,Directed,Retweet,2396,,<[2021-05-20T19:25:26.306Z]>,1
@meriharr,@alber_ab_94,Directed,Mention,2397,,<[2021-05-20T19:25:26.402Z]>,1
@meriharr,@alber_ab_94,Directed,Retweet,2398,,<[2021-05-20T19:25:26.402Z]>,1
@zaidjdaieh,@translatorsthe,Directed,Quote,2399,,<[2021-05-20T19:25:26.461Z]>,1
@sophkat7,@eurovision,Directed,Mention,2400,,"<[2021-05-20T19:25:26.641Z, 2021-05-20T19:25:31.100Z]>",2
@sophkat7,@eurovision,Directed,Retweet,2401,,"<[2021-05-20T19:25:26.641Z, 2021-05-20T19:25:31.102Z]>",2
@escjuliaa,@celestecomete,Directed,Mention,2402,,<[2021-05-20T19:25:26.670Z]>,1
@escjuliaa,@celestecomete,Directed,Retweet,2403,,<[2021-05-20T19:25:26.671Z]>,1
@vickyrodera,@litemacarena,Directed,Mention,2404,,<[2021-05-20T19:25:26.676Z]>,1
@vickyrodera,@commonescgirl,Directed,Quote,2405,,<[2021-05-20T19:25:26.677Z]>,1
@vickyrodera,@litemacarena,Directed,Retweet,2406,,<[2021-05-20T19:25:26.677Z]>,1
@litemacarena,@commonescgirl,Directed,Quote,2407,,<[2021-05-20T19:25:26.677Z]>,1
@scrlt_k,@vika71rus,Directed,Mention,2408,,<[2021-05-20T19:25:26.679Z]>,1
@scrlt_k,@vika71rus,Directed,Retweet,2409,,<[2021-05-20T19:25:26.679Z]>,1
@jasonzegarra,@natalia_who,Directed,Mention,2410,,<[2021-05-20T19:25:26.687Z]>,1
@jasonzegarra,@natalia_who,Directed,Retweet,2411,,<[2021-05-20T19:25:26.687Z]>,1
@galwaycycling,@ronanlyons,Directed,Mention,2412,,<[2021-05-20T19:25:26.759Z]>,1
@galwaycycling,@john_kilraine,Directed,Quote,2413,,<[2021-05-20T19:25:26.759Z]>,1
@galwaycycling,@ronanlyons,Directed,Retweet,2414,,<[2021-05-20T19:25:26.759Z]>,1
@ronanlyons,@john_kilraine,Directed,Quote,2415,,<[2021-05-20T19:25:26.759Z]>,1
@gabyserrar,@elissetennis,Directed,Mention,2416,,<[2021-05-20T19:25:26.785Z]>,1
@natashik_b,@naa_pos,Directed,Mention,2417,,<[2021-05-20T19:25:26.798Z]>,1
@natashik_b,@naa_pos,Directed,Retweet,2418,,<[2021-05-20T19:25:26.799Z]>,1
@darmand15766004,@left_greece,Directed,Mention,2419,,<[2021-05-20T19:25:26.806Z]>,1
@darmand15766004,@left_greece,Directed,Retweet,2420,,<[2021-05-20T19:25:26.806Z]>,1
@narancial0vebot,@esoloamoree,Directed,Mention,2421,,<[2021-05-20T19:25:26.828Z]>,1
@narancial0vebot,@esoloamoree,Directed,Retweet,2422,,<[2021-05-20T19:25:26.828Z]>,1
@donkualkiera,@alexisromloz,Directed,Mention,2423,,<[2021-05-20T19:25:27.099Z]>,1
@donkualkiera,@alexisromloz,Directed,Retweet,2424,,<[2021-05-20T19:25:27.099Z]>,1
@dorythefixe,@lu_marandes,Directed,Quote,2425,,<[2021-05-20T19:25:27.223Z]>,1
@beatriz32324824,@_etranid,Directed,Mention,2426,,<[2021-05-20T19:25:27.238Z]>,1
@beatriz32324824,@_etranid,Directed,Retweet,2427,,<[2021-05-20T19:25:27.238Z]>,1
@bunny_khush,@monsieurcvp,Directed,Mention,2428,,<[2021-05-20T19:25:27.263Z]>,1
@bunny_khush,@monsieurcvp,Directed,Retweet,2429,,<[2021-05-20T19:25:27.263Z]>,1
@kiravalladsa,@renyrenner,Directed,Mention,2430,,<[2021-05-20T19:25:27.288Z]>,1
@kiravalladsa,@renyrenner,Directed,Retweet,2431,,<[2021-05-20T19:25:27.288Z]>,1
@lounza,@velvetlusia,Directed,Mention,2432,,<[2021-05-20T19:25:27.290Z]>,1
@lounza,@velvetlusia,Directed,Retweet,2433,,<[2021-05-20T19:25:27.290Z]>,1
@nyakalko,@alv_ote,Directed,Mention,2434,,<[2021-05-20T19:25:27.305Z]>,1
@nyakalko,@alv_ote,Directed,Retweet,2435,,<[2021-05-20T19:25:27.305Z]>,1
@terrywolles,@alber_ab_94,Directed,Mention,2436,,<[2021-05-20T19:25:27.374Z]>,1
@terrywolles,@alber_ab_94,Directed,Retweet,2437,,<[2021-05-20T19:25:27.375Z]>,1
@gerripop,@planetjedward,Directed,Quote,2438,,<[2021-05-20T19:25:27.592Z]>,1
@martiteru,@emil_petrov,Directed,Mention,2439,,<[2021-05-20T19:25:27.732Z]>,1
@martiteru,@emil_petrov,Directed,Retweet,2440,,<[2021-05-20T19:25:27.732Z]>,1
@desaylik,@eurovision,Directed,Quote,2441,,<[2021-05-20T19:25:27.770Z]>,1
@jumafe87,@bertkings,Directed,Mention,2442,,<[2021-05-20T19:25:27.808Z]>,1
@jumafe87,@bertkings,Directed,Retweet,2443,,<[2021-05-20T19:25:27.808Z]>,1
@sleepscngs,@flawlessmorpher,Directed,Mention,2444,,<[2021-05-20T19:25:27.877Z]>,1
@sleepscngs,@flawlessmorpher,Directed,Retweet,2445,,<[2021-05-20T19:25:27.877Z]>,1
@succhinooo,@sara32181623,Directed,Mention,2446,,<[2021-05-20T19:25:27.894Z]>,1
@succhinooo,@sara32181623,Directed,Retweet,2447,,<[2021-05-20T19:25:27.894Z]>,1
@benjamn_boliche,@eurovision,Directed,Mention,2448,,"<[2021-05-20T19:25:27.955Z, 2021-05-20T19:28:14.194Z, 2021-05-20T19:28:17.543Z]>",4
@benjamn_boliche,@eurovision,Directed,Retweet,2449,,"<[2021-05-20T19:25:27.955Z, 2021-05-20T19:28:14.194Z, 2021-05-20T19:28:17.543Z]>",3
@shegabme,@commonescgirl,Directed,Quote,2450,,<[2021-05-20T19:25:27.959Z]>,1
@manuelblue11,@euromovidas,Directed,Mention,2451,,<[2021-05-20T19:25:28.022Z]>,1
@manuelblue11,@euromovidas,Directed,Retweet,2452,,<[2021-05-20T19:25:28.022Z]>,1
@fantas_tea_c,@commonescgirl,Directed,Mention,2453,,<[2021-05-20T19:25:28.032Z]>,1
@fantas_tea_c,@commonescgirl,Directed,Retweet,2454,,<[2021-05-20T19:25:28.032Z]>,1
@fergusbartfast,@eurovision,Directed,Mention,2455,,<[2021-05-20T19:25:28.035Z]>,1
@fergusbartfast,@eurovision,Directed,Retweet,2456,,<[2021-05-20T19:25:28.035Z]>,1
@trijna3,@wilbertmutsaers,Directed,Mention,2457,,<[2021-05-20T19:25:28.075Z]>,1
@trijna3,@wilbertmutsaers,Directed,Retweet,2458,,<[2021-05-20T19:25:28.075Z]>,1
@eurovision_tve,@rtve,Directed,Mention,2459,,<[2021-05-20T19:25:28.117Z]>,1
@eurovision_tve,@rtve,Directed,Retweet,2460,,<[2021-05-20T19:25:28.117Z]>,1
@lairy_girl,@themanagerj,Directed,Mention,2461,,<[2021-05-20T19:25:28.259Z]>,1
@lairy_girl,@themanagerj,Directed,Retweet,2462,,<[2021-05-20T19:25:28.259Z]>,1
@ainoatr,@sergiano_93,Directed,Mention,2463,,<[2021-05-20T19:25:28.263Z]>,1
@ainoatr,@sergiano_93,Directed,Retweet,2464,,<[2021-05-20T19:25:28.263Z]>,1
@v_an75,@eurovision,Directed,Mention,2465,,<[2021-05-20T19:25:28.311Z]>,1
@v_an75,@eurovision,Directed,Retweet,2466,,<[2021-05-20T19:25:28.311Z]>,1
@chrisjbillig,@thesonicscrew,Directed,Mention,2467,,<[2021-05-20T19:25:28.379Z]>,1
@chrisjbillig,@thesonicscrew,Directed,Retweet,2468,,<[2021-05-20T19:25:28.379Z]>,1
@alexzr04,@fairytalesc,Directed,Mention,2469,,<[2021-05-20T19:25:28.397Z]>,1
@alexzr04,@fairytalesc,Directed,Retweet,2470,,<[2021-05-20T19:25:28.397Z]>,1
@duncanpolishfan,@_cosmicgrazel49,Directed,Mention,2471,,<[2021-05-20T19:25:28.550Z]>,1
@manuelblue11,@alber_ab_94,Directed,Mention,2472,,<[2021-05-20T19:25:28.561Z]>,1
@manuelblue11,@alber_ab_94,Directed,Retweet,2473,,<[2021-05-20T19:25:28.562Z]>,1
@katanesella,@sonolaferaz,Directed,Mention,2474,,<[2021-05-20T19:25:28.607Z]>,1
@katanesella,@sonolaferaz,Directed,Retweet,2475,,<[2021-05-20T19:25:28.607Z]>,1
@mar91rock,@tantasia1,Directed,Mention,2476,,<[2021-05-20T19:25:28.630Z]>,1
@mar91rock,@tantasia1,Directed,Retweet,2477,,<[2021-05-20T19:25:28.630Z]>,1
@dimitrispantos2,@eurovision,Directed,Mention,2478,,"<[2021-05-20T19:25:28.689Z, 2021-05-20T19:25:49.982Z, 2021-05-20T19:27:51.027Z]>",3
@dimitrispantos2,@eurovision,Directed,Retweet,2479,,"<[2021-05-20T19:25:28.689Z, 2021-05-20T19:25:49.982Z]>",2
@thyri,@eurovision,Directed,Mention,2480,,<[2021-05-20T19:25:28.736Z]>,2
@thyri,@eurovision,Directed,Retweet,2481,,<[2021-05-20T19:25:28.737Z]>,1
@_winterslou,@farronatic,Directed,Mention,2482,,<[2021-05-20T19:25:28.738Z]>,1
@_winterslou,@farronatic,Directed,Retweet,2483,,<[2021-05-20T19:25:28.738Z]>,1
@metanoiaing,@escitanews,Directed,Quote,2484,,"<[2021-05-20T19:25:28.745Z, 2021-05-20T19:25:51.651Z, 2021-05-20T19:26:20.388Z]>",3
@3mptyu,@tomeesc,Directed,Retweet,2485,,<[2021-05-20T19:25:29.053Z]>,1
@hannah_deforest,@babistears,Directed,Mention,2486,,<[2021-05-20T19:25:29.086Z]>,1
@hannah_deforest,@babistears,Directed,Retweet,2487,,<[2021-05-20T19:25:29.086Z]>,1
@jiamaelisabeth,@giijc0cbj72pcur,Directed,Mention,2488,,<[2021-05-20T19:25:29.223Z]>,1
@jiamaelisabeth,@nicosk,Directed,Quote,2489,,<[2021-05-20T19:25:29.223Z]>,1
@jiamaelisabeth,@giijc0cbj72pcur,Directed,Retweet,2490,,<[2021-05-20T19:25:29.223Z]>,1
@giijc0cbj72pcur,@nicosk,Directed,Quote,2491,,<[2021-05-20T19:25:29.223Z]>,1
@asharabrox,@telemgzn,Directed,Mention,2492,,<[2021-05-20T19:25:29.256Z]>,1
@asharabrox,@telemgzn,Directed,Retweet,2493,,<[2021-05-20T19:25:29.256Z]>,1
@yinnargenealogy,@bbceurovision,Directed,Mention,2494,,<[2021-05-20T19:25:29.369Z]>,1
@yinnargenealogy,@bbceurovision,Directed,Retweet,2495,,<[2021-05-20T19:25:29.369Z]>,1
@misorarosim,@thunderkiiwi,Directed,Mention,2496,,"<[2021-05-20T19:25:29.526Z, 2021-05-20T19:28:03.879Z]>",2
@misorarosim,@thunderkiiwi,Directed,Retweet,2497,,"<[2021-05-20T19:25:29.526Z, 2021-05-20T19:28:03.879Z]>",2
@frdricalexandre,@euroquotidien,Directed,Mention,2498,,<[2021-05-20T19:25:29.541Z]>,1
